sample_date,field,zone,diameter
17/06/2020,Shipgate 32A,3,23
17/06/2020,Shipgate 32A,3,13
17/06/2020,Shipgate 32A,3,27
17/06/2020,Shipgate 32A,3,12
17/06/2020,Shipgate 32A,3,25
17/06/2020,Shipgate 32A,3,22
17/06/2020,Shipgate 32A,3,26
17/06/2020,Shipgate 32A,3,24
17/06/2020,Shipgate 32A,3,26
17/06/2020,Shipgate 32A,3,20
17/06/2020,Shipgate 32A,3,24
17/06/2020,Shipgate 32A,3,25
17/06/2020,Shipgate 32A,3,20
17/06/2020,Shipgate 32A,3,14
17/06/2020,Shipgate 32A,3,23
17/06/2020,Shipgate 32A,3,27
17/06/2020,Shipgate 32A,3,20
17/06/2020,Shipgate 32A,3,13
17/06/2020,Shipgate 32A,3,21
17/06/2020,Shipgate 32A,4,16
17/06/2020,Shipgate 32A,4,17
17/06/2020,Shipgate 32A,4,23
17/06/2020,Shipgate 32A,4,15
17/06/2020,Shipgate 32A,4,14
17/06/2020,Shipgate 32A,4,27
17/06/2020,Shipgate 32A,4,30
17/06/2020,Shipgate 32A,4,23
17/06/2020,Shipgate 32A,4,27
17/06/2020,Shipgate 32A,4,24
17/06/2020,Shipgate 32A,4,25
17/06/2020,Shipgate 32A,4,27
17/06/2020,Shipgate 32A,4,23
17/06/2020,Shipgate 32A,4,32
17/06/2020,Shipgate 32A,4,19
17/06/2020,Shipgate 32A,4,33
17/06/2020,Shipgate 32A,4,23
17/06/2020,Shipgate 32A,4,27
17/06/2020,Shipgate 32A,4,25
17/06/2020,Shipgate 32A,4,15
17/06/2020,Shipgate 32A,4,20
17/06/2020,Shipgate 32A,4,19
17/06/2020,Shipgate 32A,4,28
17/06/2020,Shipgate 32A,4,17
17/06/2020,Shipgate 32A,4,27
17/06/2020,Shipgate 32A,4,28
17/06/2020,Shipgate 32A,4,6
17/06/2020,Shipgate 32A,4,27
17/06/2020,Shipgate 32A,4,25
17/06/2020,Shipgate 32A,4,9
17/06/2020,Shipgate 32A,4,18
17/06/2020,Shipgate 32A,4,19
17/06/2020,Shipgate 32A,6,20
17/06/2020,Shipgate 32A,6,14
17/06/2020,Shipgate 32A,6,23
17/06/2020,Shipgate 32A,6,14
17/06/2020,Shipgate 32A,6,25
17/06/2020,Shipgate 32A,6,14
17/06/2020,Shipgate 32A,6,18
17/06/2020,Shipgate 32A,6,17
17/06/2020,Shipgate 32A,6,17
17/06/2020,Shipgate 32A,6,12
17/06/2020,Shipgate 32A,6,11
17/06/2020,Shipgate 32A,6,15
17/06/2020,Shipgate 32A,6,16
17/06/2020,Shipgate 32A,6,11
17/06/2020,Shipgate 32A,6,13
17/06/2020,Shipgate 32A,6,9
17/06/2020,Shipgate 32A,6,15
17/06/2020,Shipgate 32A,6,14
17/06/2020,Shipgate 32A,6,26
17/06/2020,Shipgate 32A,6,20
17/06/2020,Shipgate 32A,6,19
17/06/2020,Shipgate 32A,6,14
17/06/2020,Shipgate 32A,6,13
17/06/2020,Shipgate 32A,6,17
17/06/2020,Shipgate 32A,6,18
17/06/2020,Shipgate 32A,5,21
17/06/2020,Shipgate 32A,5,20
17/06/2020,Shipgate 32A,5,26
17/06/2020,Shipgate 32A,5,23
17/06/2020,Shipgate 32A,5,26
17/06/2020,Shipgate 32A,5,20
17/06/2020,Shipgate 32A,5,27
17/06/2020,Shipgate 32A,5,23
17/06/2020,Shipgate 32A,5,22
17/06/2020,Shipgate 32A,5,17
17/06/2020,Shipgate 32A,5,22
17/06/2020,Shipgate 32A,5,26
17/06/2020,Shipgate 32A,5,24
17/06/2020,Shipgate 32A,5,16
17/06/2020,Shipgate 32A,5,24
17/06/2020,Shipgate 32A,5,24
17/06/2020,Shipgate 32A,5,27
17/06/2020,Shipgate 32A,5,17
17/06/2020,Shipgate 32A,5,27
17/06/2020,Shipgate 32A,5,22
17/06/2020,Shipgate 32A,5,20
17/06/2020,Shipgate 32A,5,17
17/06/2020,Shipgate 32A,5,20
17/06/2020,Shipgate 32A,5,27
17/06/2020,Shipgate 32A,5,22
17/06/2020,Shipgate 32A,5,8
17/06/2020,Shipgate 32A,5,7
17/06/2020,Shipgate 32A,5,9
17/06/2020,Shipgate 32A,5,19
17/06/2020,Shipgate 32A,5,9
17/06/2020,Shipgate 32A,5,23
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,4
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,7
17/06/2020,Shipgate 32B,6,7
17/06/2020,Shipgate 32B,6,5
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,4
17/06/2020,Shipgate 32B,6,7
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,8
17/06/2020,Shipgate 32B,6,4
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,4
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,7
17/06/2020,Shipgate 32B,6,5
17/06/2020,Shipgate 32B,6,7
17/06/2020,Shipgate 32B,6,5
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,7
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,7
17/06/2020,Shipgate 32B,6,5
17/06/2020,Shipgate 32B,6,7
17/06/2020,Shipgate 32B,6,6
17/06/2020,Shipgate 32B,6,7
17/06/2020,Shipgate 32B,6,5
17/06/2020,Shipgate 32B,5,6
17/06/2020,Shipgate 32B,5,5
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,5
17/06/2020,Shipgate 32B,5,3
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,6
17/06/2020,Shipgate 32B,5,3
17/06/2020,Shipgate 32B,5,5
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,5
17/06/2020,Shipgate 32B,5,5
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,3
17/06/2020,Shipgate 32B,5,3
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,6
17/06/2020,Shipgate 32B,5,7
17/06/2020,Shipgate 32B,5,5
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,6
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,5
17/06/2020,Shipgate 32B,5,5
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,5
17/06/2020,Shipgate 32B,5,6
17/06/2020,Shipgate 32B,5,6
17/06/2020,Shipgate 32B,5,3
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,5
17/06/2020,Shipgate 32B,5,4
17/06/2020,Shipgate 32B,5,3
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,6
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,5
17/06/2020,Shipgate 32B,4,6
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,3
17/06/2020,Shipgate 32B,4,5
17/06/2020,Shipgate 32B,4,2
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,5
17/06/2020,Shipgate 32B,4,5
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,6
17/06/2020,Shipgate 32B,4,8
17/06/2020,Shipgate 32B,4,7
17/06/2020,Shipgate 32B,4,6
17/06/2020,Shipgate 32B,4,3
17/06/2020,Shipgate 32B,4,6
17/06/2020,Shipgate 32B,4,9
17/06/2020,Shipgate 32B,4,5
17/06/2020,Shipgate 32B,4,6
17/06/2020,Shipgate 32B,4,6
17/06/2020,Shipgate 32B,4,6
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,9
17/06/2020,Shipgate 32B,3,10
17/06/2020,Shipgate 32B,3,7
17/06/2020,Shipgate 32B,3,5
17/06/2020,Shipgate 32B,3,9
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,9
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,9
17/06/2020,Shipgate 32B,3,9
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,7
17/06/2020,Shipgate 32B,3,7
17/06/2020,Shipgate 32B,3,6
17/06/2020,Shipgate 32B,3,7
17/06/2020,Shipgate 32B,3,5
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,7
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,7
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,9
17/06/2020,Shipgate 32B,3,6
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,9
17/06/2020,Shipgate 32B,3,7
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,10
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,9
17/06/2020,Shipgate 32B,3,8
17/06/2020,Shipgate 32B,3,9
17/06/2020,Shipgate 32B,3,11
17/06/2020,Shipgate 32B,1,6
17/06/2020,Shipgate 32B,1,5
17/06/2020,Shipgate 32B,1,6
17/06/2020,Shipgate 32B,1,8
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,6
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,8
17/06/2020,Shipgate 32B,1,6
17/06/2020,Shipgate 32B,1,5
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,5
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,6
17/06/2020,Shipgate 32B,1,5
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,6
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,10
17/06/2020,Shipgate 32B,1,9
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,5
17/06/2020,Shipgate 32B,1,5
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,8
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,9
17/06/2020,Shipgate 32B,1,8
17/06/2020,Shipgate 32B,1,10
17/06/2020,Shipgate 32B,1,8
17/06/2020,Shipgate 32B,1,12
17/06/2020,Shipgate 32B,1,8
17/06/2020,Shipgate 32B,1,5
17/06/2020,Shipgate 32B,1,7
17/06/2020,Shipgate 32B,1,8
17/06/2020,Shipgate 32B,1,11
17/06/2020,Shipgate 32B,1,8
17/06/2020,Shipgate 32B,2,13
17/06/2020,Shipgate 32B,2,7
17/06/2020,Shipgate 32B,2,7
17/06/2020,Shipgate 32B,2,6
17/06/2020,Shipgate 32B,2,4
17/06/2020,Shipgate 32B,2,4
17/06/2020,Shipgate 32B,2,7
17/06/2020,Shipgate 32B,2,9
17/06/2020,Shipgate 32B,2,9
17/06/2020,Shipgate 32B,2,4
17/06/2020,Shipgate 32B,2,10
17/06/2020,Shipgate 32B,2,6
17/06/2020,Shipgate 32B,2,4
17/06/2020,Shipgate 32B,2,8
17/06/2020,Shipgate 32B,2,5
17/06/2020,Shipgate 32B,2,9
17/06/2020,Shipgate 32B,2,8
17/06/2020,Shipgate 32B,2,7
17/06/2020,Shipgate 32B,2,10
17/06/2020,Shipgate 32B,2,8
17/06/2020,Shipgate 32B,2,5
17/06/2020,Shipgate 32B,2,8
17/06/2020,Shipgate 32B,2,11
17/06/2020,Shipgate 32B,2,14
17/06/2020,Shipgate 32B,2,8
17/06/2020,Shipgate 32B,2,8
17/06/2020,Shipgate 32B,2,6
17/06/2020,Shipgate 32B,2,7
17/06/2020,Shipgate 32B,2,6
17/06/2020,Shipgate 32B,2,7
17/06/2020,Shipgate 32B,2,4
17/06/2020,Shipgate 32B,2,9
17/06/2020,Shipgate 32B,2,8
17/06/2020,Shipgate 32B,2,7
17/06/2020,Shipgate 32B,2,11
17/06/2020,Shipgate 32B,2,11
17/06/2020,Shipgate 32B,2,8
17/06/2020,Shipgate 32B,2,5
17/06/2020,Shipgate 32B,2,8
17/06/2020,Shipgate 32B,2,8
17/06/2020,Shipgate 32B,2,11
17/06/2020,Shipgate 32B,2,6
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,3
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,4
16/06/2020,HH57B,1,8
16/06/2020,HH57B,1,3
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,4
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,5
16/06/2020,HH57B,1,2
16/06/2020,HH57B,1,3
16/06/2020,HH57B,1,5
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,4
16/06/2020,HH57B,1,5
16/06/2020,HH57B,1,8
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,4
16/06/2020,HH57B,1,4
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,5
16/06/2020,HH57B,1,4
16/06/2020,HH57B,1,4
16/06/2020,HH57B,1,3
16/06/2020,HH57B,1,9
16/06/2020,HH57B,1,5
16/06/2020,HH57B,1,3
16/06/2020,HH57B,1,3
16/06/2020,HH57B,1,8
16/06/2020,HH57B,1,8
16/06/2020,HH57B,1,5
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,2
16/06/2020,HH57B,1,4
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,5
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,8
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,3
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,8
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,4
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,4
16/06/2020,HH57B,1,8
16/06/2020,HH57B,1,7
16/06/2020,HH57B,1,4
16/06/2020,HH57B,1,5
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,6
16/06/2020,HH57B,1,4
16/06/2020,HH57B,2,9
16/06/2020,HH57B,2,8
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,6
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,6
16/06/2020,HH57B,2,6
16/06/2020,HH57B,2,9
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,6
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,4
16/06/2020,HH57B,2,5
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,5
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,3
16/06/2020,HH57B,2,6
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,8
16/06/2020,HH57B,2,8
16/06/2020,HH57B,2,4
16/06/2020,HH57B,2,4
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,8
16/06/2020,HH57B,2,8
16/06/2020,HH57B,2,6
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,8
16/06/2020,HH57B,2,10
16/06/2020,HH57B,2,9
16/06/2020,HH57B,2,4
16/06/2020,HH57B,2,6
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,8
16/06/2020,HH57B,2,12
16/06/2020,HH57B,2,9
16/06/2020,HH57B,2,8
16/06/2020,HH57B,2,3
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,6
16/06/2020,HH57B,2,5
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,5
16/06/2020,HH57B,2,6
16/06/2020,HH57B,2,5
16/06/2020,HH57B,2,10
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,5
16/06/2020,HH57B,2,6
16/06/2020,HH57B,2,8
16/06/2020,HH57B,2,4
16/06/2020,HH57B,2,6
16/06/2020,HH57B,2,7
16/06/2020,HH57B,2,5
16/06/2020,HH57B,2,8
16/06/2020,HH57B,2,3
16/06/2020,HH57B,2,6
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,9
16/06/2020,HH57A,2,9
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,6
16/06/2020,HH57A,2,9
16/06/2020,HH57A,2,6
16/06/2020,HH57A,2,9
16/06/2020,HH57A,2,5
16/06/2020,HH57A,2,5
16/06/2020,HH57A,2,10
16/06/2020,HH57A,2,8
16/06/2020,HH57A,2,11
16/06/2020,HH57A,2,9
16/06/2020,HH57A,2,10
16/06/2020,HH57A,2,8
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,8
16/06/2020,HH57A,2,10
16/06/2020,HH57A,2,9
16/06/2020,HH57A,2,9
16/06/2020,HH57A,2,9
16/06/2020,HH57A,2,4
16/06/2020,HH57A,2,4
16/06/2020,HH57A,2,5
16/06/2020,HH57A,2,4
16/06/2020,HH57A,2,9
16/06/2020,HH57A,2,6
16/06/2020,HH57A,2,8
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,8
16/06/2020,HH57A,2,4
16/06/2020,HH57A,2,5
16/06/2020,HH57A,2,4
16/06/2020,HH57A,2,5
16/06/2020,HH57A,2,2
16/06/2020,HH57A,2,5
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,4
16/06/2020,HH57A,2,5
16/06/2020,HH57A,2,6
16/06/2020,HH57A,2,8
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,4
16/06/2020,HH57A,2,4
16/06/2020,HH57A,2,8
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,6
16/06/2020,HH57A,2,7
16/06/2020,HH57A,2,7
16/06/2020,HH57A,1,2
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,2
16/06/2020,HH57A,1,10
16/06/2020,HH57A,1,8
16/06/2020,HH57A,1,3
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,8
16/06/2020,HH57A,1,6
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,6
16/06/2020,HH57A,1,6
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,10
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,6
16/06/2020,HH57A,1,8
16/06/2020,HH57A,1,4
16/06/2020,HH57A,1,6
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,8
16/06/2020,HH57A,1,6
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,10
16/06/2020,HH57A,1,8
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,4
16/06/2020,HH57A,1,3
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,8
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,12
16/06/2020,HH57A,1,10
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,6
16/06/2020,HH57A,1,8
16/06/2020,HH57A,1,6
16/06/2020,HH57A,1,5
16/06/2020,HH57A,1,9
16/06/2020,HH57A,1,6
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,8
16/06/2020,HH57A,1,6
16/06/2020,HH57A,1,6
16/06/2020,HH57A,1,7
16/06/2020,HH57A,1,10
16/06/2020,HH57A,1,14
16/06/2020,HH57A,1,5
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,4
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,6
19/06/2020,Garretts Decoy 6,1,5
19/06/2020,Garretts Decoy 6,1,4
19/06/2020,Garretts Decoy 6,1,4
19/06/2020,Garretts Decoy 6,1,4
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,4
19/06/2020,Garretts Decoy 6,1,1
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,6
19/06/2020,Garretts Decoy 6,1,1
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,5
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,1
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,6
19/06/2020,Garretts Decoy 6,1,5
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,5
19/06/2020,Garretts Decoy 6,1,5
19/06/2020,Garretts Decoy 6,1,5
19/06/2020,Garretts Decoy 6,1,3
19/06/2020,Garretts Decoy 6,1,4
19/06/2020,Garretts Decoy 6,1,2
19/06/2020,Garretts Decoy 6,1,4
19/06/2020,Garretts Decoy 6,1,6
19/06/2020,Garretts Decoy 6,1,8
19/06/2020,Garretts Decoy 6,1,4
19/06/2020,Garretts Decoy 6,1,6
19/06/2020,Garretts Decoy 6,1,5
19/06/2020,Garretts Decoy 6,1,7
19/06/2020,Garretts Decoy 6,1,5
19/06/2020,Garretts Decoy 6,1,6
19/06/2020,Garretts Decoy 6,1,6
19/06/2020,Garretts Decoy 6,1,4
19/06/2020,Garretts Decoy 6,2,3
19/06/2020,Garretts Decoy 6,2,4
19/06/2020,Garretts Decoy 6,2,4
19/06/2020,Garretts Decoy 6,2,3
19/06/2020,Garretts Decoy 6,2,5
19/06/2020,Garretts Decoy 6,2,5
19/06/2020,Garretts Decoy 6,2,3
19/06/2020,Garretts Decoy 6,2,3
19/06/2020,Garretts Decoy 6,2,7
19/06/2020,Garretts Decoy 6,2,5
19/06/2020,Garretts Decoy 6,2,5
19/06/2020,Garretts Decoy 6,2,4
19/06/2020,Garretts Decoy 6,2,4
19/06/2020,Garretts Decoy 6,2,4
19/06/2020,Garretts Decoy 6,2,5
19/06/2020,Garretts Decoy 6,2,4
19/06/2020,Garretts Decoy 6,2,4
19/06/2020,Garretts Decoy 6,2,3
19/06/2020,Garretts Decoy 6,2,3
19/06/2020,Garretts Decoy 6,2,1
19/06/2020,Garretts Decoy 6,2,3
19/06/2020,Garretts Decoy 6,2,3
19/06/2020,Garretts Decoy 6,2,6
19/06/2020,Garretts Decoy 6,2,4
19/06/2020,Garretts Decoy 6,2,5
19/06/2020,Garretts Decoy 6,2,6
19/06/2020,Garretts Decoy 6,2,6
19/06/2020,Garretts Decoy 6,2,7
19/06/2020,Garretts Decoy 6,2,4
19/06/2020,Garretts Decoy 6,2,3
19/06/2020,Garretts Decoy 6,2,5
19/06/2020,Garretts Decoy 6,2,5
19/06/2020,Garretts Decoy 6,2,6
19/06/2020,Garretts Decoy 6,2,4
19/06/2020,Garretts Decoy 6,2,7
19/06/2020,Garretts Decoy 6,2,8
19/06/2020,Garretts Decoy 6,2,6
19/06/2020,Garretts Decoy 6,2,5
19/06/2020,Garretts Decoy 6,2,7
19/06/2020,Garretts Decoy 6,2,5
19/06/2020,Garretts Decoy 6,2,6
19/06/2020,Garretts Decoy 6,2,4
19/06/2020,Garretts Decoy 6,2,6
19/06/2020,Garretts Decoy 6,2,6
19/06/2020,Garretts Decoy 6,3,6
19/06/2020,Garretts Decoy 6,3,6
19/06/2020,Garretts Decoy 6,3,4
19/06/2020,Garretts Decoy 6,3,4
19/06/2020,Garretts Decoy 6,3,5
19/06/2020,Garretts Decoy 6,3,4
19/06/2020,Garretts Decoy 6,3,5
19/06/2020,Garretts Decoy 6,3,6
19/06/2020,Garretts Decoy 6,3,5
19/06/2020,Garretts Decoy 6,3,4
19/06/2020,Garretts Decoy 6,3,4
19/06/2020,Garretts Decoy 6,3,4
19/06/2020,Garretts Decoy 6,3,6
19/06/2020,Garretts Decoy 6,3,6
19/06/2020,Garretts Decoy 6,3,3
19/06/2020,Garretts Decoy 6,3,4
19/06/2020,Garretts Decoy 6,3,5
19/06/2020,Garretts Decoy 6,3,7
19/06/2020,Garretts Decoy 6,3,5
19/06/2020,Garretts Decoy 6,3,5
19/06/2020,Garretts Decoy 6,3,5
19/06/2020,Garretts Decoy 6,3,3
19/06/2020,Garretts Decoy 6,3,6
19/06/2020,Garretts Decoy 6,3,7
19/06/2020,Garretts Decoy 6,3,7
19/06/2020,Garretts Decoy 6,3,6
19/06/2020,Garretts Decoy 6,3,7
19/06/2020,Garretts Decoy 6,3,8
19/06/2020,Garretts Decoy 6,3,7
19/06/2020,Garretts Decoy 6,3,7
19/06/2020,Garretts Decoy 6,3,7
19/06/2020,Garretts Decoy 6,3,7
19/06/2020,Garretts Decoy 6,3,6
19/06/2020,Garretts Decoy 6,3,6
19/06/2020,Garretts Decoy 6,3,9
19/06/2020,Garretts Decoy 6,3,5
19/06/2020,Garretts Decoy 6,3,8
19/06/2020,Garretts Decoy 6,3,8
19/06/2020,Garretts Decoy 6,3,7
19/06/2020,Garretts Decoy 6,3,7
19/06/2020,Garretts Decoy 6,3,10
19/06/2020,Garretts Decoy 6,3,9
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,6
19/06/2020,Garretts Decoy 6,4,6
19/06/2020,Garretts Decoy 6,4,6
19/06/2020,Garretts Decoy 6,4,2
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,7
19/06/2020,Garretts Decoy 6,4,8
19/06/2020,Garretts Decoy 6,4,4
19/06/2020,Garretts Decoy 6,4,7
19/06/2020,Garretts Decoy 6,4,7
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,7
19/06/2020,Garretts Decoy 6,4,7
19/06/2020,Garretts Decoy 6,4,4
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,6
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,7
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,7
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,6
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,3
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,5
19/06/2020,Garretts Decoy 6,4,4
